Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Date,Month,Branch Name,Dealer Name ,Country_ID,Product_Name,Country_Name
BR2394,DLR0255,Hon-M215,2688075,3,DT00981,9/8/2019,09,Clemens Automobile Company Building,,,,
BR2404,DLR0257,Hon-M217,15763710,2,DT00982,9/9/2019,09,Colman Automotive Building,,,,
BR2414,DLR0258,Hon-M218,20585610,3,DT00983,9/10/2019,09,H Street Playhouse,,,,
BR2424,DLR0259,Hon-M219,29960037,3,DT00984,9/11/2019,09,Howard Motor Company Building,,,,
BR2434,DLR0261,For-M221,18848868,2,DT00985,9/12/2019,09,Hupmobile Building,,,,
BR2444,DLR0262,For-M222,9899360,1,DT00986,9/13/2019,09,Jennings Ford Automobile Dealership,,,,
BR2454,DLR0263,For-M223,3796026,3,DT00987,9/14/2019,09,Jones Motor Company,,,,
BR2464,DLR0265,For-M225,5408464,1,DT00988,9/15/2019,09,Kindel Building,,,,
BR0005,DLR0266,For-M226,1832463,1,DT00989,9/16/2019,09,AC Cars Motors,,,,
BR0015,DLR0267,Aud-M227,389981,1,DT00990,9/17/2019,09,Acura Motors,,,,
BR0025,DLR0001,Aud-M228,5184332,1,DT00991,9/18/2019,09,Aixam-Mega (including Arola) Motors,,,,
BR0035,DLR0002,Aud-M229,4383190,2,DT00992,9/19/2019,09,Alfa Romeo Motors,,,,
BR0045,DLR0003,Aud-M230,481608,3,DT00993,9/20/2019,09,Alpine Motors,,,,
BR0055,DLR0004,Aud-M231,6037333,1,DT00994,9/21/2019,09,Alvis Motors,,,,
BR0065,DLR0005,Aud-M232,2942646,2,DT00995,9/22/2019,09,"AMC, Eagle Motors",,,,
BR0075,DLR0006,Aud-M233,3583528,2,DT00996,9/23/2019,09,Anadol Motors,,,,
BR0085,DLR0007,Aud-M234,19516300,2,DT00997,9/24/2019,09,Ariel Motors,,,,
BR0095,DLR0008,Aud-M235,1962018,2,DT00998,9/25/2019,09,ARO Motors,,,,
BR0105,DLR0009,Aud-M236,14356532,2,DT00999,9/26/2019,09,Artega Motors,,,,
BR0115,DLR0010,Aud-M237,28109448,3,DT01000,9/27/2019,09,Asia Motors Motors,,,,
BR0125,DLR0011,Aud-M238,8242881,3,DT01001,9/28/2019,09,Aston Martin Motors,,,,
BR0135,DLR0014,Aud-M241,8995284,3,DT01002,9/29/2019,09,Audi Motors,,,,
BR0145,DLR0015,BMW-M242,834966,1,DT01003,9/30/2019,09,Autobianchi Motors,,,,
BR0155,DLR0017,BMW-M244,6274137,1,DT01004,10/1/2019,10,Auto-Union Motors,,,,
BR0165,DLR0018,BMW-M245,1996244,1,DT01005,10/2/2019,10,Auverland Motors,,,,
BR0175,DLR0020,BMW-M247,18775617,3,DT01006,10/3/2019,10,Bentley Motors,,,,
BR0185,DLR0022,BMW-M249,17412957,3,DT01007,10/4/2019,10,Bitter Motors,,,,
BR0195,DLR0023,BMW-M250,3669774,1,DT01008,10/5/2019,10,BMW Motors,,,,
BR0205,DLR0024,MG-M251,1355190,2,DT01009,10/6/2019,10,Bond Motors,,,,
BR0215,DLR0025,MG-M252,3552093,3,DT01010,10/7/2019,10,Borgward (including Goliath and Lloyd) Motors,,,,
BR0225,DLR0026,Jee-M253,13876546,2,DT01011,10/8/2019,10,Bristol Motors,,,,
BR0235,DLR0029,Vol-M256,471533,1,DT01012,10/9/2019,10,British Leyland Motors,,,,
BR0245,DLR0030,Vol-M257,14482858,2,DT01013,10/10/2019,10,Austin-Healey Motors,,,,
BR0255,DLR0031,Vol-M258,11927904,3,DT01014,10/11/2019,10,"Austin, Rover Motors",,,,
BR0265,DLR0032,Vol-M259,16886348,2,DT01015,10/12/2019,10,Bugatti Motors,,,,
BR0275,DLR0033,Vol-M260,19550380,2,DT01016,10/13/2019,10,Buick Motors,,,,
BR0285,DLR0034,Nis-M261,17277864,3,DT01017,10/14/2019,10,Bytom Motors,,,,
BR0295,DLR0035,Nis-M262,18919476,2,DT01018,10/15/2019,10,Cadillac Motors,,,,
BR0305,DLR0036,Nis-M263,16518360,2,DT01019,10/16/2019,10,Caterham Motors,,,,
BR0315,DLR0038,Nis-M265,9128122,2,DT01020,10/17/2019,10,Checker Motors,,,,
BR0325,DLR0039,Nis-M266,22319748,3,DT01021,10/18/2019,10,Chevrolet Motors,,,,
BR0335,DLR0041,Nis-M268,7003696,1,DT01022,10/19/2019,10,Chevrolet India Motors,,,,
BR0345,DLR0042,Nis-M269,4068964,1,DT01023,10/20/2019,10,Chrysler Motors,,,,
BR0355,DLR0044,Sko-M271,17998402,2,DT01024,10/21/2019,10,Chrysler Europe Motors,,,,
BR0365,DLR0045,Sko-M272,18672717,3,DT01025,10/22/2019,10,Citroën Motors,,,,
BR0375,DLR0046,Sko-M273,6318758,2,DT01026,10/23/2019,10,Cizeta-Moroder Motors,,,,
BR0385,DLR0047,Sko-M274,5507437,1,DT01027,10/24/2019,10,Dacia Motors,,,,
BR0395,DLR0048,Mit-M275,2528334,2,DT01028,10/25/2019,10,"Daewoo, Saehan, Chevrolet Korea Motors",,,,
BR0405,DLR0049,Mit-M276,3302523,1,DT01029,10/26/2019,10,DAF Motors,,,,
BR0415,DLR0050,Mit-M277,19257888,3,DT01030,10/27/2019,10,Daihatsu Motors,,,,
BR0425,DLR0052,BMW-M2,27599916,3,DT01031,10/28/2019,10,Daimler Motors,,,,
BR0435,DLR0053,BMW-M3,3120257,1,DT01032,10/29/2019,10,Datsun Motors,,,,
BR0445,DLR0054,BMW-M4,7038770,2,DT01033,10/30/2019,10,Delahaye Motors,,,,
BR0455,DLR0055,BMW-M5,310377,1,DT01034,10/31/2019,10,DeLorean Motors,,,,
BR0465,DLR0056,Mer-M6,13147494,3,DT01035,11/1/2019,11,DeSoto Motors,,,,
BR0475,DLR0058,Mer-M8,6880572,3,DT01036,11/2/2019,11,De Tomaso Motors,,,,
BR0485,DLR0059,Dod-M9,14054108,2,DT01037,11/3/2019,11,Dodge Motors,,,,
BR0495,DLR0060,Jee-M10,7223451,1,DT01038,11/4/2019,11,Donkervoort Motors,,,,
BR0505,DLR0062,Jee-M12,22093020,3,DT01039,11/5/2019,11,Edsel Motors,,,,
BR0515,DLR0063,Jee-M13,22372413,3,DT01040,11/6/2019,11,e.GO Mobile Motors,,,,
BR0525,DLR0064,Ram-M14,3249720,2,DT01041,11/7/2019,11,Eicher Polaris Motors,,,,
BR0535,DLR0065,Ram-M15,6149964,3,DT01042,11/8/2019,11,Elva Motors,,,,
BR0545,DLR0067,For-M17,1826432,1,DT01043,11/9/2019,11,Facel Vega Motors,,,,
BR0555,DLR0068,For-M18,1287088,1,DT01044,11/10/2019,11,Ferrari Motors,,,,
BR0565,DLR0069,For-M19,19539196,2,DT01045,11/11/2019,11,Fiat Motors,,,,
BR0575,DLR0070,For-M20,14208710,2,DT01046,11/12/2019,11,Fiat do Brasil Motors,,,,
BR0585,DLR0071,For-M21,14538244,2,DT01047,11/13/2019,11,Fiat India Motors,,,,
BR0595,DLR0073,For-M23,14987548,2,DT01048,11/14/2019,11,"Fisker, Karma Motors",,,,
BR0605,DLR0074,For-M24,17253633,3,DT01049,11/15/2019,11,Ford America Motors,,,,
BR0615,DLR0075,For-M25,6639066,2,DT01050,11/16/2019,11,Ford Australia Motors,,,,
BR0625,DLR0076,For-M26,1784735,1,DT01051,11/17/2019,11,Ford do Brasil Motors,,,,
BR0635,DLR0077,Lin-M27,3027222,1,DT01052,11/18/2019,11,Ford Europe Motors,,,,
BR0645,DLR0078,Lin-M28,7448026,2,DT01053,11/19/2019,11,Ford India Motors,,,,
BR0655,DLR0079,Lin-M29,18270696,3,DT01054,11/20/2019,11,Freightliner Motors,,,,
BR0665,DLR0080,Lin-M30,1331514,2,DT01055,11/21/2019,11,FSO Motors,,,,
BR0675,DLR0081,Bui-M31,18667524,2,DT01056,11/22/2019,11,GAZ Motors,,,,
BR0685,DLR0084,Cad-M34,5803186,2,DT01057,11/23/2019,11,Geo Motors,,,,
BR0695,DLR0086,Cad-M36,4118441,1,DT01058,11/24/2019,11,Gilbern Motors,,,,
BR0705,DLR0089,Cad-M39,6676518,3,DT01059,11/25/2019,11,Ginetta Motors,,,,
BR0715,DLR0091,Che-M41,341128,2,DT01060,11/26/2019,11,Glas Motors,,,,
BR0725,DLR0092,Che-M42,14865483,3,DT01061,11/27/2019,11,GMC Motors,,,,
BR0735,DLR0093,Che-M43,18326772,2,DT01062,11/28/2019,11,GTA Spano Motors,,,,
BR0745,DLR0094,Che-M44,3413709,3,DT01063,11/29/2019,11,Gumpert Motors,,,,
BR0755,DLR0095,Che-M45,8817572,1,DT01064,11/30/2019,11,Healey Motors,,,,
BR0765,DLR0096,Che-M46,8765382,1,DT01065,12/1/2019,12,Heinkel Motors,,,,
BR0775,DLR0098,Che-M48,11941370,2,DT01066,12/2/2019,12,Hennessey Motors,,,,
BR0785,DLR0100,Che-M50,4533018,3,DT01067,12/3/2019,12,Hillman Motors,,,,
BR0795,DLR0101,Che-M51,9179190,3,DT01068,12/4/2019,12,Hindustan Motors,,,,
BR0805,DLR0103,GMC-M53,17232402,2,DT01069,12/5/2019,12,Holden Motors,,,,
BR0815,DLR0104,GMC-M54,8025442,2,DT01070,12/6/2019,12,Honda Motors,,,,
BR0825,DLR0105,GMC-M55,7964170,2,DT01071,12/7/2019,12,Honda India Motors,,,,
BR0835,DLR0106,GMC-M56,19630850,2,DT01072,12/8/2019,12,Hudson Motors,,,,
BR0845,DLR0107,GMC-M57,8636598,2,DT01073,12/9/2019,12,Humber Motors,,,,
BR0855,DLR0109,Acu-M59,12894642,3,DT01074,12/10/2019,12,Hummer Motors,,,,
BR0865,DLR0111,Acu-M61,3510889,1,DT01075,12/11/2019,12,Hyundai Motors,,,,
BR0875,DLR0112,Acu-M62,10668876,2,DT01076,12/12/2019,12,"IFA (including Trabant, Wartburg, Barkas) Motors",,,,
BR0885,DLR0114,Hon-M64,8184342,1,DT01077,12/13/2019,12,Infiniti Motors,,,,
BR0895,DLR0116,Hon-M66,2525831,1,DT01078,12/14/2019,12,Innocenti Motors,,,,
BR0905,DLR0117,Hon-M67,9155025,3,DT01079,12/15/2019,12,Invicta Motors,,,,
BR0915,DLR0118,Hon-M68,14888976,3,DT01080,12/16/2019,12,Isdera Motors,,,,
BR0925,DLR0119,Hon-M69,22958067,3,DT01081,12/17/2019,12,Iso Motors,,,,
BR0935,DLR0122,Hyu-M72,2488763,1,DT01082,12/18/2019,12,Isotta Fraschini Motors,,,,
BR0945,DLR0123,Hyu-M73,2594596,1,DT01083,12/19/2019,12,Isuzu Motors,,,,
BR0955,DLR0124,Hyu-M74,5609846,2,DT01084,12/20/2019,12,Iveco Motors,,,,
BR0965,DLR0126,Kia-M76,7842499,1,DT01085,12/21/2019,12,Jaguar Motors,,,,
BR0975,DLR0127,Kia-M77,5798275,1,DT01086,12/22/2019,12,Jeep Motors,,,,
BR0985,DLR0128,Kia-M78,1011480,2,DT01087,12/23/2019,12,Jensen Motors,,,,
BR0995,DLR0129,Inf-M79,2298897,3,DT01088,12/24/2019,12,JPX Motors,,,,
BR1005,DLR0130,Nis-M80,16207740,3,DT01089,12/25/2019,12,Kia Motors,,,,
BR1015,DLR0131,Nis-M81,15426514,2,DT01090,12/26/2019,12,Koenigsegg Motors,,,,
BR1025,DLR0133,Nis-M83,5885097,3,DT01091,12/27/2019,12,KTM Motors,,,,
BR1035,DLR0134,Nis-M84,4328047,1,DT01092,12/28/2019,12,Lada Motors,,,,
BR1045,DLR0135,Nis-M85,4067332,1,DT01093,12/29/2019,12,Lamborghini Motors,,,,
BR1055,DLR0136,Nis-M86,19215370,2,DT01094,12/30/2019,12,Lancia Motors,,,,
BR1065,DLR0137,Nis-M87,4002375,3,DT01095,12/31/2019,12,Land Rover Motors,,,,
BR1075,DLR0138,Nis-M88,21753009,3,DT01096,1/1/2020,01,Lexus Motors,,,,
BR1085,DLR0141,Riv-M91,902716,2,DT01097,1/2/2020,01,Ligier Motors,,,,
BR1095,DLR0143,Sub-M93,11154554,2,DT01098,1/3/2020,01,Lincoln Motors,,,,
BR1105,DLR0144,Sub-M94,9566388,2,DT01099,1/4/2020,01,Lotus Motors,,,,
BR1115,DLR0145,Sub-M95,11159985,3,DT01100,1/5/2020,01,LTI Motors,,,,
BR1125,DLR0146,Tes-M96,13963694,2,DT01101,1/6/2020,01,LuAZ Motors,,,,
BR1135,DLR0147,Tes-M97,18803154,3,DT01102,1/7/2020,01,Lynx Motors,,,,
BR1145,DLR0149,Lex-M99,5059144,2,DT01103,1/8/2020,01,Mahindra Motors,,,,
BR1155,DLR0150,Toy-M100,6594996,3,DT01104,1/9/2020,01,Marcos Motors,,,,
BR1165,DLR0151,Toy-M101,7525079,1,DT01105,1/10/2020,01,Marlin Motors,,,,
BR1175,DLR0152,Toy-M102,3120075,1,DT01106,1/11/2020,01,Maruti Motors,,,,
BR1185,DLR0153,Toy-M103,3735254,2,DT01107,1/12/2020,01,Maserati Motors,,,,
BR1195,DLR0154,Toy-M104,26303979,3,DT01108,1/13/2020,01,Mastretta Motors,,,,
BR1205,DLR0155,Toy-M105,9867107,1,DT01109,1/14/2020,01,"Matra (including Deutsch-Bonnet, René Bonnet) Motors",,,,
BR1215,DLR0156,Toy-M106,17859966,3,DT01110,1/15/2020,01,Mazda Motors,,,,
BR1225,DLR0159,Vol-M109,2968140,3,DT01111,1/16/2020,01,Mazzanti Motors,,,,
BR1235,DLR0160,Vol-M110,20375646,3,DT01112,1/17/2020,01,McLaren Motors,,,,
BR1245,DLR0167,Fia-M117,725867,1,DT01113,1/18/2020,01,Mercedes-Benz (including Maybach) Motors,,,,
BR1255,DLR0169,For-M119,10376068,2,DT01114,1/19/2020,01,Mercury Motors,,,,
BR1265,DLR0170,Hon-M120,18432684,2,DT01115,1/20/2020,01,Merkur Motors,,,,
BR1275,DLR0171,Mer-M121,1862934,2,DT01116,1/21/2020,01,Messerschmitt Motors,,,,
BR1285,DLR0172,Mer-M122,29679627,3,DT01117,1/22/2020,01,Mia Motors,,,,
BR1295,DLR0174,Peu-M124,5701857,3,DT01118,1/23/2020,01,Micro Motors,,,,
BR1305,DLR0175,Peu-M125,6271023,3,DT01119,1/24/2020,01,Mini Motors,,,,
BR1315,DLR0177,Ren-M127,2855670,3,DT01120,1/25/2020,01,Mitsubishi Motors,,,,
BR1325,DLR0179,Ren-M129,7980454,2,DT01121,1/26/2020,01,Monica Motors,,,,
BR1335,DLR0181,Ren-M131,13498826,2,DT01122,1/27/2020,01,Monteverdi Motors,,,,
BR1345,DLR0182,Ren-M132,809825,1,DT01123,1/28/2020,01,Morgan Motors,,,,
BR1355,DLR0183,Toy-M133,2136798,2,DT01124,1/29/2020,01,Moskwitch Motors,,,,
BR1365,DLR0184,Toy-M134,16953594,2,DT01125,1/30/2020,01,Nash Motors,,,,
BR1375,DLR0186,Vol-M136,8465856,1,DT01126,1/31/2020,01,Naza Motors,,,,
BR1385,DLR0187,Mar-M137,6771021,3,DT01127,2/1/2020,02,Nissan Motors,,,,
BR1395,DLR0188,Mar-M138,18944259,3,DT01128,2/2/2020,02,Nissan India Motors,,,,
BR1405,DLR0189,Mar-M139,4192176,1,DT01129,2/3/2020,02,Noble Motors,,,,
BR1415,DLR0190,Mar-M140,9894550,1,DT01130,2/4/2020,02,NSU Motors,,,,
BR1425,DLR0192,Mar-M142,6106050,2,DT01131,2/5/2020,02,Oldsmobile Motors,,,,
BR1435,DLR0193,Mar-M143,28280070,3,DT01132,2/6/2020,02,Oltcit Motors,,,,
BR1445,DLR0195,Mar-M145,16191680,2,DT01133,2/7/2020,02,Opel Motors,,,,
BR1455,DLR0196,Mar-M146,16722777,3,DT01134,2/8/2020,02,Packard Motors,,,,
BR1465,DLR0197,Mar-M147,8911209,1,DT01135,2/9/2020,02,Pagani Motors,,,,
BR1475,DLR0199,Mar-M149,797190,2,DT01136,2/10/2020,02,Panhard Motors,,,,
BR1485,DLR0200,Mar-M150,2783942,2,DT01137,2/11/2020,02,Panoz Motors,,,,
BR1495,DLR0201,Mar-M151,1887134,2,DT01138,2/12/2020,02,Panther Motors,,,,
BR1505,DLR0204,Hyu-M154,3528405,1,DT01139,2/13/2020,02,Peel Motors,,,,
BR1515,DLR0205,Hyu-M155,6933494,1,DT01140,2/14/2020,02,Perodua Motors,,,,
BR1525,DLR0208,Hyu-M158,13525848,2,DT01141,2/15/2020,02,Peugeot Motors,,,,
BR1535,DLR0209,Hyu-M159,24713088,3,DT01142,2/16/2020,02,PGO Motors,,,,
BR1545,DLR0210,Hyu-M160,7651808,1,DT01143,2/17/2020,02,Piaggio Motors,,,,
BR1555,DLR0211,Hyu-M161,3954015,3,DT01144,2/18/2020,02,Plymouth Motors,,,,
BR1565,DLR0212,Hyu-M162,1334466,1,DT01145,2/19/2020,02,Polestar Motors,,,,
BR1575,DLR0213,Hyu-M163,27226500,3,DT01146,2/20/2020,02,"Pontiac, Asüna Motors",,,,
BR1585,DLR0214,Hyu-M164,12290682,2,DT01147,2/21/2020,02,Porsche Motors,,,,
BR1595,DLR0216,Mah-M166,3111980,2,DT01148,2/22/2020,02,Premier Motors,,,,
BR1605,DLR0217,Mah-M167,14231444,2,DT01149,2/23/2020,02,Proton Motors,,,,
BR1615,DLR0218,Mah-M168,6895348,1,DT01150,2/24/2020,02,Puma Motors,,,,
BR1625,DLR0219,Mah-M169,2346754,1,DT01151,2/25/2020,02,Ranger Motors,,,,
BR1635,DLR0220,Mah-M170,17938848,3,DT01152,2/26/2020,02,Reliant Motors,,,,
BR1645,DLR0222,Mah-M172,5314854,3,DT01153,2/27/2020,02,Renault Motors,,,,
BR1655,DLR0223,Mah-M173,1437634,1,DT01154,2/28/2020,02,Rivian Motors,,,,
BR1665,DLR0224,Mah-M174,4358908,2,DT01155,2/29/2020,02,Rolls-Royce Motors,,,,
BR1675,DLR0226,Mah-M176,2805178,1,DT01156,3/1/2020,03,Saab Motors,,,,
BR1685,DLR0227,Mah-M177,8396297,1,DT01157,3/2/2020,03,SAIC Motor Motors,,,,
BR1695,DLR0228,Mah-M178,5712936,2,DT01158,3/3/2020,03,Saleen Motors,,,,
BR1705,DLR0229,Tat-M179,8465900,1,DT01159,3/4/2020,03,Samsung Motors,,,,
BR1715,DLR0230,Tat-M180,3946992,2,DT01160,3/5/2020,03,San Motors,,,,
BR1725,DLR0231,Tat-M181,9116480,1,DT01161,3/6/2020,03,Santa Matilde Motors,,,,
BR1735,DLR0233,Tat-M183,8238927,1,DT01162,3/7/2020,03,Santana Motors,,,,
BR1745,DLR0234,Tat-M184,255660,1,DT01163,3/8/2020,03,Saturn Motors,,,,
BR1755,DLR0235,Tat-M185,24145992,3,DT01164,3/9/2020,03,Scion Motors,,,,
BR1765,DLR0237,Tat-M187,7940970,2,DT01165,3/10/2020,03,Seat Motors,,,,
BR1775,DLR0238,Tat-M188,4438278,2,DT01166,3/11/2020,03,Shelby SuperCars Motors,,,,
BR1785,DLR0239,Tat-M189,17029410,3,DT01167,3/12/2020,03,Simca Motors,,,,
BR1795,DLR0240,Tat-M190,4010877,1,DT01168,3/13/2020,03,Simca do Brasil Motors,,,,
BR1805,DLR0242,Tat-M192,3118018,2,DT01169,3/14/2020,03,Singer Motors,,,,
BR1815,DLR0244,Tat-M194,1911273,3,DT01170,3/15/2020,03,Skoda Motors,,,,
BR1825,DLR0246,Toy-M196,13406360,2,DT01171,3/16/2020,03,Smart Motors,,,,
BR1835,DLR0247,Toy-M197,2021596,2,DT01172,3/17/2020,03,Spyker Motors,,,,
BR1845,DLR0249,Toy-M199,16918773,3,DT01173,3/18/2020,03,SsangYong Motors,,,,
BR1855,DLR0250,Toy-M200,17649146,2,DT01174,3/19/2020,03,Standard-Triumph Motors,,,,
BR1865,DLR0251,Toy-M201,7217151,3,DT01175,3/20/2020,03,Studebaker Motors,,,,
BR1875,DLR0252,Toy-M202,8097915,3,DT01176,3/21/2020,03,Subaru Motors,,,,
BR1885,DLR0254,Toy-M204,12080535,3,DT01177,3/22/2020,03,Sunbeam Motors,,,,
BR1895,DLR0255,Toy-M205,3951769,1,DT01178,3/23/2020,03,Suzuki Motors,,,,
BR1905,DLR0256,Toy-M206,1512679,1,DT01179,3/24/2020,03,Tata Motors,,,,
BR1915,DLR0258,Ren-M208,4359082,1,DT01180,3/25/2020,03,Tatra Motors,,,,
BR1925,DLR0259,Ren-M209,3086199,3,DT01181,3/26/2020,03,Tazzari Motors,,,,
BR1935,DLR0260,Ren-M210,20558646,3,DT01182,3/27/2020,03,Tesla Motors,,,,
BR1945,DLR0261,Ren-M211,10784660,2,DT01183,3/28/2020,03,Tornado Motors,,,,
BR1955,DLR0262,Kia-M212,17356910,2,DT01184,3/29/2020,03,Toyota Motors,,,,
BR1965,DLR0263,Kia-M213,4808656,2,DT01185,3/30/2020,03,Toyota India Motors,,,,
BR1975,DLR0264,Kia-M214,17273871,3,DT01186,3/31/2020,03,Turner Motors,,,,
BR1985,DLR0265,Hon-M215,7818633,3,DT01187,4/1/2020,04,TVR Motors,,,,
BR1995,DLR0267,Hon-M217,15725676,3,DT01188,4/2/2020,04,UAZ Motors,,,,
BR2005,DLR0001,Hon-M218,20098230,3,DT01189,4/3/2020,04,Vauxhall Motors,,,,
BR2015,DLR0002,Hon-M219,1171358,1,DT01190,4/4/2020,04,Venturi Motors,,,,
BR2025,DLR0003,Hon-M220,8153345,1,DT01191,4/5/2020,04,Volkswagen Motors,,,,
BR2035,DLR0005,For-M222,2503041,1,DT01192,4/6/2020,04,Volkswagen do Brasil Motors,,,,
BR2045,DLR0007,For-M224,4852780,1,DT01193,4/7/2020,04,Volkswagen South Africa Motors,,,,
BR2055,DLR0008,For-M225,8105433,3,DT01194,4/8/2020,04,Volvo Motors,,,,
BR2065,DLR0009,For-M226,6950547,1,DT01195,4/9/2020,04,Westfield Motors,,,,
BR2075,DLR0011,Aud-M228,13947848,2,DT01196,4/10/2020,04,Wiesmann Motors,,,,
BR2085,DLR0012,Aud-M229,14458628,2,DT01197,4/11/2020,04,Zastava Motors,,,,
BR2095,DLR0015,Aud-M232,8461623,1,DT01198,4/12/2020,04,ZAZ Motors,,,,
BR2105,DLR0018,Aud-M235,23525034,3,DT01199,4/13/2020,04,ZIL Motors,,,,
BR2115,DLR0020,Aud-M237,798371,1,DT01200,4/14/2020,04,Audi Motors,,,,
BR2125,DLR0021,Aud-M238,616018,2,DT01201,4/15/2020,04,DKW Motors,,,,
BR2135,DLR0022,Aud-M239,18812372,2,DT01202,4/16/2020,04,Horch Motors,,,,
BR2145,DLR0025,BMW-M242,27486141,3,DT01203,4/17/2020,04,Wanderer Motors,,,,
BR2155,DLR0026,BMW-M243,19645242,3,DT01204,4/18/2020,04,Maybach  Motors,,,,
BR2165,DLR0027,BMW-M244,10043608,2,DT01205,4/19/2020,04,Izh  Motors,,,,
BR2175,DLR0028,BMW-M245,6392002,2,DT01206,4/20/2020,04,Lagonda  Motors,,,,
BR2185,DLR0031,BMW-M248,19477396,2,DT01207,4/21/2020,04,MG  Motors,,,,
BR2195,DLR0033,BMW-M250,5028079,1,DT01208,4/22/2020,04,Morris  Motors,,,,
BR2205,DLR0035,MG-M252,8513511,1,DT01209,4/23/2020,04,Austin  Motors,,,,
BR2215,DLR0036,Jee-M253,6605147,1,DT01210,4/24/2020,04,Riley  Motors,,,,
BR2225,DLR0037,Jee-M254,14125293,3,DT01211,4/25/2020,04,Wolseley  Motors,,,,
BR2235,DLR0038,Vol-M255,672494,1,DT01212,4/26/2020,04,Standard  Motors,,,,
BR2245,DLR0040,Vol-M257,1862253,1,DT01213,4/27/2020,04,Talbot  Motors,,,,
BR2255,DLR0042,Vol-M259,2398282,2,DT01214,4/28/2020,04,Das Motors,,,,
BR2265,DLR0044,Nis-M261,1966407,1,DT01215,4/29/2020,04,Ramani Motors,,,,
BR2275,DLR0045,Nis-M262,19984848,2,DT01216,4/30/2020,04,Deccan Motors,,,,
BR2285,DLR0046,Nis-M263,12520536,2,DT01217,5/1/2020,05,Herald Motors,,,,
BR2295,DLR0047,Nis-M264,1418879,1,DT01218,5/2/2020,05,Zion Automobils,,,,
BR2305,DLR0048,Nis-M265,3744641,1,DT01219,5/3/2020,05,Atlantic Motor Company,,,,
BR2315,DLR0049,Nis-M266,6453537,3,DT01220,5/4/2020,05,2008 NRHP-listed,,,,
BR2325,DLR0050,Nis-M267,16504464,3,DT01221,5/5/2020,05,Blankinship Motor Company Building,,,,
BR2335,DLR0052,Nis-M269,7134171,3,DT01222,5/6/2020,05,Bohn Motor Company Automobile Dealership,,,,
BR2345,DLR0053,Nis-M270,11337774,2,DT01223,5/7/2020,05,Buick Automobile Company Building,,,,
BR2355,DLR0054,Sko-M271,28847274,3,DT01224,5/8/2020,05,Cadillac Automobile Company Building,,,,
BR2365,DLR0055,Sko-M272,5889531,3,DT01225,5/9/2020,05,Casa de cadillac,,,,
BR2375,DLR0056,Sko-M273,9245748,1,DT01226,5/10/2020,05,Cass Motor Sales,,,,
BR2385,DLR0058,Mit-M275,13058781,3,DT01227,5/11/2020,05,Claremore Auto Dealership,,,,
BR2395,DLR0059,Mit-M276,8270331,1,DT01228,5/12/2020,05,Clemens Automobile Company Building,,,,
BR2405,DLR0060,Mit-M277,6803236,2,DT01229,5/13/2020,05,Colman Automotive Building,,,,
BR2415,DLR0061,BMW-M1,110318,1,DT01230,5/14/2020,05,H Street Playhouse,,,,
BR2425,DLR0063,BMW-M3,18880437,3,DT01231,5/15/2020,05,Howard Motor Company Building,,,,
BR2435,DLR0064,BMW-M4,5822465,1,DT01232,5/16/2020,05,Hupmobile Building,,,,
BR2445,DLR0065,BMW-M5,13403368,2,DT01233,5/17/2020,05,Jennings Ford Automobile Dealership,,,,
BR2455,DLR0067,Mer-M7,14208170,2,DT01234,5/18/2020,05,Jones Motor Company,,,,
BR2465,DLR0068,Mer-M8,5502771,1,DT01235,5/19/2020,05,Kindel Building,,,,
BR0006,DLR0069,Dod-M9,28322907,3,DT01236,5/20/2020,05,AC Cars Motors,,,,
BR0066,DLR0070,Jee-M10,7370323,1,DT01237,5/21/2020,05,Acura Motors,,,,
BR0126,DLR0072,Jee-M12,24232686,3,DT01238,5/22/2020,05,Aixam-Mega (including Arola) Motors,,,,
BR0186,DLR0073,Jee-M13,10997361,3,DT01239,5/23/2020,05,Alfa Romeo Motors,,,,
BR0246,DLR0074,Ram-M14,7504486,2,DT01240,5/24/2020,05,Alpine Motors,,,,
BR0306,DLR0075,Ram-M15,8652050,1,DT01241,5/25/2020,05,Alvis Motors,,,,
BR0366,DLR0076,For-M16,1905414,2,DT01242,5/26/2020,05,"AMC, Eagle Motors",,,,
BR0426,DLR0077,For-M17,12790714,2,DT01243,5/27/2020,05,Anadol Motors,,,,
BR0486,DLR0078,For-M18,13301616,3,DT01244,5/28/2020,05,Ariel Motors,,,,
BR0546,DLR0079,For-M19,5928623,1,DT01245,5/29/2020,05,ARO Motors,,,,
BR0606,DLR0081,For-M21,15373923,3,DT01246,5/30/2020,05,Artega Motors,,,,
BR0666,DLR0082,For-M22,11257083,3,DT01247,5/31/2020,05,Asia Motors Motors,,,,
BR0726,DLR0083,For-M23,27373935,3,,,,Aston Martin Motors,,,,
BR0786,DLR0084,For-M24,8358033,1,,,,Audi Motors,,,,
BR0846,DLR0085,For-M25,26346189,3,,,,Autobianchi Motors,,,,
BR0906,DLR0086,For-M26,12706496,2,,,,Auto-Union Motors,,,,
BR0966,DLR0087,Lin-M27,25757136,3,,,,Auverland Motors,,,,
BR1026,DLR0088,Lin-M28,7074852,1,,,,Bentley Motors,,,,
BR1086,DLR0089,Lin-M29,26693064,3,,,,Bitter Motors,,,,
BR1146,DLR0090,Lin-M30,26242311,3,,,,BMW Motors,,,,
